Human gene name,Human gene stable ID,Gene name
SPATA31G1,ENSG00000174038,1700022I11Rik
,,Gm13924
LPCAT3,ENSG00000111684,Lpcat3
IQCF5,ENSG00000214681,Iqcf5
,,Gm13925
,,Gm45346
,,Gm20638
,,Iqcf4
RIPOR3,ENSG00000042062,Ripor3
VCP,ENSG00000165280,Vcp
OAZ3,ENSG00000143450,Oaz3
IQCF6,ENSG00000214686,Iqcf6
,,Gm54823
GRM2,ENSG00000164082,Grm2
ABHD14A,ENSG00000248487,Abhd14a
EMG1,ENSG00000126749,Emg1
,,6330403L08Rik
,,Gm14236
VANGL1,ENSG00000173218,Vangl1
PRKAR1B,ENSG00000188191,Prkar1b
,,Gm56418
PARD6B,ENSG00000124171,Pard6b
,,Gm52960
,,Gm14235
,,E130018N17Rik
PHB2,ENSG00000215021,Phb2
,,Gm56419
,,Gm20716
BDNF,ENSG00000176697,Bdnf
FANCG,ENSG00000221829,Fancg
RPLP2,ENSG00000177600,Rplp2
NTNG1,ENSG00000162631,Ntng1
,,Gm57045
,,Gm2950
FAIM,ENSG00000158234,Faiml
,,Gm38327
CEP70,ENSG00000114107,Cep70
SNORA52,ENSG00000199785,Snora52
PNPLA2,ENSG00000177666,Pnpla2
,,Gm13932
ADNP,ENSG00000101126,Adnp
SCARNA12,ENSG00000238795,Gm23547
,,Gm15884
,,Gm15672
,,Gm29008
DNAAF5,ENSG00000164818,Dnaaf5
,,Mir141
MIR200C,ENSG00000207713,Mir200c
PTPN6,ENSG00000111679,Ptpn6
LIN7C,ENSG00000148943,Lin7c
STOML2,ENSG00000165283,Stoml2
,,Gm12316
RALGPS1,ENSG00000136828,Ralgps1
ANKFN1,ENSG00000153930,Ankfn1
ARHGEF38,ENSG00000236699,Arhgef38
SUN1,ENSG00000164828,Sun1
PDLIM5,ENSG00000163110,Pdlim5
CHRNE,ENSG00000108556,Chrne
,,Gm47199
,,Gm18914
,,4930422M22Rik
ATOSB,ENSG00000005238,Atosb
,,Gm37249
ESYT3,ENSG00000158220,Esyt3
PCTP,ENSG00000141179,Pctp
CRACR2B,ENSG00000177685,Cracr2b
,,Prss34
,,Gm25921
,,Prss28
TMEM100,ENSG00000166292,Tmem100
,,Gm11494
,,Prss29
,,Gm56326
C17orf107,ENSG00000205710,4930544D05Rik
,,Gm5430
,,Gm50085
TPSAB1,ENSG00000172236,Tpsab1
TPSB2,ENSG00000197253,Tpsab1
,,Gm12315
,,Smim36
,,1700008A23Rik
TPSAB1,ENSG00000172236,Tpsb2
TPSB2,ENSG00000197253,Tpsb2
,,Gm28087
MRAS,ENSG00000158186,Mras
GP1BA,ENSG00000185245,Gp1ba
,,Gm45883
,,Gm10575
MMD,ENSG00000108960,Mmd
DPM1,ENSG00000000419,Dpm1
CD151,ENSG00000177697,Cd151
TPSG1,ENSG00000116176,Tpsg1
NME9,ENSG00000181322,Nme9
SLC25A11,ENSG00000108528,Slc25a11
LDLRAD2,ENSG00000187942,Ldlrad2
ARMC8,ENSG00000114098,Armc8
USP48,ENSG00000090686,Usp48
GFER,ENSG00000127554,Gfer
,,Gm20531
C12orf57,ENSG00000111678,Grcc10
,,Acsbg3
POLR2L,ENSG00000177700,Polr2l
,,Gm45234
MOCS3,ENSG00000124217,Mocs3
HLF,ENSG00000108924,Hlf
TSPAN4,ENSG00000214063,Tspan4
,,Gm14237
,,Gm23546
LGR4,ENSG00000205213,Lgr4
RNU7-93P,ENSG00000238540,Rnu7
ATN1,ENSG00000111676,Atn1
RNF167,ENSG00000108523,Rnf167
MLLT1,ENSG00000130382,Mllt1
ENO2,ENSG00000111674,Eno2
ACER1,ENSG00000167769,Acer1
DBR1,ENSG00000138231,Dbr1
,,Gm49887
CLPP,ENSG00000125656,Clpp
ALKBH7,ENSG00000125652,Alkbh7
CHID1,ENSG00000177830,Chid1
KCNG1,ENSG00000026559,Kcng1
PSPN,ENSG00000125650,Pspn
PFN1,ENSG00000108518,Pfn1
,,Btnl4
,,Gm14262
,ENSG00000199959,Gm22704
,,Gm14234
ANGPTL2,ENSG00000136859,Angptl2
,,Gm15332
,,Btnl5-ps
STXBP4,ENSG00000166263,Stxbp4
,,Gm13537
,,Gm56422
ZBTB34,ENSG00000177125,Zbtb34
,,Gm48255
,,Gm18377
,,Gm55920
,,E130101E03Rik
CCDC34,ENSG00000109881,Ccdc34
,,Gm48256
,,Gm15331
,,Gm10180
,,Btnl6
HERPUD2,ENSG00000122557,Herpud2
LRRC23,ENSG00000010626,Lrrc23
,,Gm15329
,,Btnl7-ps
,,Gm29642
,,Notch4
,,Gm8031
,,9130004C02Rik
SEPTIN7,ENSG00000122545,Septin7
,,Ccdc34os
,,Gm56929
,,Gm44116
GXYLT2,ENSG00000172986,Gxylt2
,,Gm13936
ZBTB43,ENSG00000169155,Zbtb43
RAP1GAP,ENSG00000076864,Rap1gap
,,Gm15576
,,Gm19692
,,Ppp4r2
,,Gm13937
RNU6-47P,ENSG00000206593,Gm22997
,,Gm13530
BBOX1,ENSG00000129151,Bbox1
FIBIN,ENSG00000176971,Fibin
,,Gm11511
,,Gm11512
COX11,ENSG00000166260,Cox11
,,Gm13935
LMX1B,ENSG00000136944,Lmx1b
,,Gm48272
MYRIP,ENSG00000170011,Myrip
ENO3,ENSG00000108515,Eno3
,,4930595O18Rik
,,Gm43941
SPSB2,ENSG00000111671,Spsb2
,,1810013D15Rik
,,Crct1
TPI1,ENSG00000111669,Tpi1
,,Lce1m
,,Gm38011
,,C130021I20Rik
,,Gm20462
,,Gm38040
SPOP,ENSG00000121067,Tdpoz8
,,Gm13529
GPSM3,ENSG00000213654,Gpsm3
,,9430024E24Rik
,,Gm45416
AP2A2,ENSG00000183020,Ap2a2
MVB12B,ENSG00000196814,Mvb12b
,,Gm37361
CRNN,ENSG00000143536,Crnn
,,Gm37501
FLG2,ENSG00000143520,Flg2
,,Gm18432
PBX2,ENSG00000204304,Pbx2
FLG,ENSG00000143631,Flg
,,Gm15566
,,Gm15565
,,D830035M03Rik
,,Gm7229
,,Rplp0-ps1
ENTPD3,ENSG00000168032,Entpd3
,,Gm37922
,,Gm37913
HRNR,ENSG00000197915,Hrnr
,,Nron
TRIM55,ENSG00000147573,Trim55
,,Gm56436
,,Gm13403
,,Gm13404
USP5,ENSG00000111667,Usp5
SLC5A12,ENSG00000148942,Slc5a12
RPL14,ENSG00000188846,Rpl14
,,Gm16982
,,Mir7063
MUC6,ENSG00000184956,Muc6
,,Gm26862
SPAG7,ENSG00000091640,Spag7
,,Gm9934
,,Gm25860
,,Gm44715
FAM181B,ENSG00000182103,Fam181b
,,5830454E08Rik
,,Gm30771
CCNE1,ENSG00000105173,Ccne1
,,Gm47062
,,Gm39456
,,Gm39458
,,Gm47063
EIF1B,ENSG00000114784,Eif1b
AGER,ENSG00000204305,Ager
,,Rap1gapos
MAP2K6,ENSG00000108984,Map2k6
,,Gm36033
ECE1,ENSG00000117298,Ece1
SMAD6,ENSG00000137834,Smad6
CDCA3,ENSG00000111665,Cdca3
,,1700055C04Rik
,,Gm55838
,,Scarletltr
LCTL,ENSG00000188501,Lctl
,,C230014O12Rik
,,Gm38389
NFATC2,ENSG00000101096,Nfatc2
GNB3,ENSG00000111664,Gnb3
,,4930520M14Rik
GET4,ENSG00000239857,Get4
,,Gm22203
,,D530033B14Rik
,,Gm13012
C19orf12,ENSG00000131943,1600014C10Rik
P3H3,ENSG00000110811,P3h3
ALPL,ENSG00000162551,Alpl
ZWILCH,ENSG00000174442,Zwilch
,,Gm11682
TOM1L1,ENSG00000141198,Tom1l1
PLEKHF1,ENSG00000166289,Plekhf1
POP4,ENSG00000105171,Pop4
RNF5,ENSG00000204308,Rnf5
ADAP1,ENSG00000105963,Adap1
,,Gm20463
AGPAT1,ENSG00000204310,Agpat1
,,Gm12353
GPR162,ENSG00000250510,Gpr162
WWP1,ENSG00000123124,Wwp1
,,Gm44767
CD4,ENSG00000010610,Cd4
,,Gm28581
,,Gm9220
,,Gm4451
,,Gm22638
,,Gm6818
,,Vmn1r87
,,Gm7965
,,Vmn1r88
Metazoa_SRP,ENSG00000273886,Gm56242
Metazoa_SRP,ENSG00000278724,Gm56242
COX19,ENSG00000240230,Cox19
,,Gm4879
,,Gm38947
,,Gm45525
,,Vmn1r89
EGFL8,ENSG00000241404,Egfl8
ANO3,ENSG00000134343,Ano3
,,Vmn1r-ps69
PLA2G4C,ENSG00000105499,Pla2g4c
LAG3,ENSG00000089692,Lag3
CYP2W1,ENSG00000073067,Cyp2w1
RPL4,ENSG00000174444,Rpl4
,,Ptms
C7orf50,ENSG00000146540,3110082I17Rik
KCNJ16,ENSG00000153822,Kcnj16
MIR339,ENSG00000199023,Mir339
GPR146,ENSG00000164849,Gpr146
,,A230083G16Rik
MLF2,ENSG00000089693,Mlf2
KCNJ2,ENSG00000123700,Kcnj2
,,C130050O18Rik
,,Gm22762
,,Gm11675
,,Gm11676
,,4930405D11Rik
,,Gm11677
,,Gm11516
,,Gm11674
,,Gm12354
GPER1,ENSG00000164850,Gper1
,,Gm11679
KIF2B,ENSG00000141200,Kif2b
,,Gm12705
,,Gm12681
,,Gm11498
,,Gm11680
ATG4C,ENSG00000125703,Atg4c
,,Gm56335
,,Gm11500
,,Gm26285
,,Gm11501
,,Gm25113
ZFAND2A,ENSG00000178381,Zfand2a
,,Gm20460
SOX9,ENSG00000125398,Sox9
PPT2,ENSG00000221988,Ppt2
,,Gm11681
SNORD18A,ENSG00000200623,Gm23344
SNORD16,ENSG00000199673,Snord16a
,ENSG00000280554,Gm22571
,,Gm23136
SNORD18C,ENSG00000199574,Gm22455
,,4933434M16Rik
SNAPC5,ENSG00000174446,Snapc5
MUC15,ENSG00000169550,Muc15
CA10,ENSG00000154975,Car10
MAP2K1,ENSG00000169032,Map2k1
,,Gm32536
,,Gm10305
COPS7A,ENSG00000111652,Cops7a
,,Gm12689
,,Gm37556
,,Gm12685
,,Gm12686
,,Gm12684
,,Gm12683
,,Gm37117
,,Gm12690
,,Gm28864
,,Gm12829
,,9130410C08Rik
,,Gm12830
,,4930500L23Rik
U1,ENSG00000273516,Gm23230
RNU1-49P,ENSG00000200338,Gm23230
RNU1-68P,ENSG00000275229,Gm23230
RNU1-5P,ENSG00000277234,Gm23230
U1,ENSG00000275987,Gm23230
RNU1-143P,ENSG00000252105,Gm23230
RNU1-153P,ENSG00000277678,Gm23230
RNU1-6P,ENSG00000277344,Gm23230
FOXD2,ENSG00000186564,Foxd2
PBX3,ENSG00000167081,Pbx3
UNCX,ENSG00000164853,Uncx
,,Foxd2os
,,Gm56244
,,Gm42423
ELFN1,ENSG00000225968,Elfn1
FOXE3,ENSG00000186790,Foxe3
CMPK1,ENSG00000162368,Cmpk1
,,Gm43704
MAD1L1,ENSG00000002822,Mad1l1
,,Gm24856
,,Gm11502
,,Gm11506
SLC39A11,ENSG00000133195,Slc39a11
,,Gm55857
,,Gm48855
UCHL3,ENSG00000118939,Uchl4
TIPIN,ENSG00000075131,Tipin
,,Rps8-ps4
,,Gm56437
,,Pla2g4c-ps
RNU6-1122P,ENSG00000207178,Gm23851
PIANP,ENSG00000139200,Pianp
,,Gm45268
,,Gm56438
Y_RNA,ENSG00000200651,Gm24045
Y_RNA,ENSG00000202385,Gm24045
Y_RNA,ENSG00000207371,Gm24045
Y_RNA,ENSG00000199546,Gm24045
Y_RNA,ENSG00000199630,Gm24045
CABP5,ENSG00000105507,Cabp5
STIL,ENSG00000123473,Stil
,,C79798
SCARNA14,ENSG00000252712,Gm24289
DIS3L,ENSG00000166938,Dis3l
,,Gm14280
,,Rpl7a-ps14
,,Gm14282
,,Gm14281
,,Erv3
BSPH1,ENSG00000188334,Bsph1
,,Lamr1-ps1
PRNP,ENSG00000171867,Prnp
,,Gm44254
,,Bsph2-ps
ZNF384,ENSG00000126746,Zfp384
,,Gm4459
,,Prn
,,Rpl21-ps13
,,Gm7380
,,Mir6401
ADGRA1,ENSG00000197177,Adgra1
PRND,ENSG00000171864,Prnd
,,Gm43702
,,Gm16122
,,Gm16121
,,Gm43195
,,Gm16120
,,Gm43338
NUDT1,ENSG00000106268,Nudt1
,,Gm4974
MAPKAP1,ENSG00000119487,Mapkap1
,,Utf1
,,Gm2044
,,Mir7686
,,Mir202
,,Spef1l
SSTR2,ENSG00000180616,Sstr2
COG1,ENSG00000166685,Cog1
ADAM8,ENSG00000151651,Adam8
MRM2,ENSG00000122687,Mrm2
SNX8,ENSG00000106266,Snx8
TAL1,ENSG00000162367,Tal1
,,2610029K11Rik
PRRT1,ENSG00000204314,Prrt1
,,Gm20461
FKBPL,ENSG00000204315,Fkbpl
ATF6B,ENSG00000213676,Atf6b
,,Gm13049
,,1700045H11Rik
,,Rps15a-ps3
ERRFI1,ENSG00000116285,Errfi1
,,Gm13407
,,Gm13406
,,Gm20509
RASSF2,ENSG00000101265,Rassf2
,,Gm27211
,,Gm48129
,,Gm48127
,,Gm48114
,,Gm5055
,,Gm17540
,,Gm35177
,,Gm48277
PARK7,ENSG00000116288,Park7
,,Gm48284
,,Gm35371
,,Gm48288
CLMP,ENSG00000166250,Clmp
EIF3B,ENSG00000106263,Eif3b
,,4930557K07Rik
VCF2,ENSG00000182518,Vcf1
CHD4,ENSG00000111642,Chd4
,,Gm48294
,,Gm16095
,,Gm48293
,,Gm11693
C17orf80,ENSG00000141219,D11Wsu47e
,,Gm16096
,,Gm57042
HSPA8,ENSG00000109971,Hspa8
TNXB,ENSG00000168477,Tnxb
CPSF4L,ENSG00000187959,Cpsf4l
,,Gm13930
,,Or4k51
,,Or4k52
OR4F21,ENSG00000176269,Or4f7
OR4F29,ENSG00000284733,Or4f7
OR4F3,ENSG00000230178,Or4f7
OR4F16,ENSG00000284662,Or4f7
,,Olfr1304-ps1
,,Snord14c
,,Gm26421
SNORD14D,ENSG00000207118,Snord14d
,,Or4f7d-ps1
SNORD14E,ENSG00000200879,Snord14e
,,Gm48565
,,Or4f56
BSX,ENSG00000188909,Bsx
,,Mir7038
,,Kif19b
,,Or4f14
,,Gm47932
,,Gm47933
,,Gm47934
,,Gm13928
,,Gm29521
,,Or4f14b
,,Gm42805
CHST12,ENSG00000136213,Chst12
,,Or4f57
,,Gm37460
,,Gm31326
TNFRSF9,ENSG00000049249,Tnfrsf9
,,Gm57054
SLC23A2,ENSG00000089057,Slc23a2
,,Gm37562
,,n-R5s88
,,Gm29388
,,Gm37945
,,Gm42808
,,9630041A04Rik
,,Gm32158
GRIFIN,ENSG00000275572,Grifin
CDC42EP4,ENSG00000179604,Cdc42ep4
,,Gm35501
,,Gm47136
,,Gm47137
TOPAZ1,ENSG00000173769,Topaz1
,,Gm43703
LFNG,ENSG00000106003,Lfng
,,Gm11736
CAMTA2,ENSG00000108509,Camta2
,,Gm35549
,,A530083I20Rik
,,Zfp660
TTYH3,ENSG00000136295,Ttyh3
KIF15,ENSG00000163808,Kif15
,,Gm14052
,,Gm14051
OR4F15,ENSG00000182854,Or4f15
,,Gm13929
,,Mir7062
OR4F6,ENSG00000184140,Or4f6
TUBGCP2,ENSG00000130640,Tubgcp2
,,Or4f58
,,Or4f59
,,Gm24389
,,Cyp21a2-ps
TMEM230,ENSG00000089063,Tmem230
C4B,ENSG00000224389,C4b
C4A,ENSG00000244731,C4b
,,Iqce
,,Gm23405
UTS2,ENSG00000049247,Uts2
,,Or4f60
,,Or4f61
PER3,ENSG00000049246,Per3
PCNA,ENSG00000132646,Pcna
ZNF511,ENSG00000198546,Zfp511
CDS2,ENSG00000101290,Cds2
METTL18,ENSG00000171806,Mettl18
,,Msx3
,,Gm10319
,,Gm57120
,,Gm37119
SELE,ENSG00000007908,Sele
CALY,ENSG00000130643,Caly
VAMP3,ENSG00000049245,Vamp3
,,Stk19-ps1
,,Gm47148
,,Gm9856
,,Skiv2l-ps1
,,Gm54796
TMEM42,ENSG00000169964,Tmem42
,,Tnxa
,,Gm13090
,,Gm12430
ALG2,ENSG00000119523,Alg2
CYP21A2,ENSG00000231852,Cyp21a1
,,Mug-ps1
SEC61B,ENSG00000106803,Sec61b
PRAP1,ENSG00000165828,Prap1
,,Gm49323
TGM4,ENSG00000163810,Tgm4
SELL,ENSG00000188404,Sell
,,Gm24170
FUOM,ENSG00000148803,Fuom
MSANTD5,ENSG00000285891,Msantd5f5
MSANTD5,ENSG00000285891,Msantd5f4
C4B,ENSG00000224389,C4a
C4A,ENSG00000244731,C4a
MSANTD5,ENSG00000285891,Msantd5f3
MSANTD5,ENSG00000285891,Msantd5f2
MSANTD5,ENSG00000285891,Msantd5f1
RASEF,ENSG00000165105,Rasef
,,Gm54486
,,Gm16556
APOBEC1,ENSG00000111701,Apobec1
STK19,ENSG00000204344,Stk19
ATP9A,ENSG00000054793,Atp9a
SELP,ENSG00000174175,Selp
,,Gm31614
,,2900052N01Rik
BRAT1,ENSG00000106009,Brat1
,,Gm47153
,,Gm4791
,,Gm31698
DXO,ENSG00000204348,Dxo
USP28,ENSG00000048028,Usp28
GDF3,ENSG00000184344,Gdf3
Y_RNA,ENSG00000199366,Gm26168
DPPA3,ENSG00000187569,Dppa3
,,Gm16587
ECHS1,ENSG00000127884,Echs1
,,Gm16548
KLRG1,ENSG00000139187,Klrg1
,,Gm1627
,,Bmncr
,,Gm18970
FMOD,ENSG00000122176,Fmod
,,Gm6637
Metazoa_SRP,ENSG00000273886,Gm54487
Metazoa_SRP,ENSG00000278724,Gm54487
,,Gm44227
M6PR,ENSG00000003056,M6pr
,,Gm19497
,,Gm57140
,,Gm31974
,,Gm38140
,,Gm8618
SKIC2,ENSG00000204351,Skic2
CHIT1,ENSG00000133063,Chit1
,,Gm11240
PAOX,ENSG00000148832,Paox
MSANTD5,ENSG00000285891,Msantd5f6
,,Gm11486
,,Gm11485
,,Gm11488
,,Gm56161
ZNF483,ENSG00000173258,Zkscan16
PHC1,ENSG00000111752,Phc1
PTGR1,ENSG00000106853,Ptgr1
MTG1,ENSG00000148824,Mtg1
CHI3L1,ENSG00000133048,Chi3l1
DNAJC25,ENSG00000059769,Dnajc25
SPRN,ENSG00000203772,Sprn
,,Or6ae1
,,Or6f2
GNG10,ENSG00000242616,Gng10
,,Or6b13
AMZ1,ENSG00000174945,Amz1
,,Cldn25
KNDC1,ENSG00000171798,Kndc1
,,1700042D02Rik
ZW10,ENSG00000086827,Zw10
,,Gm12593
ZNF34,ENSG00000196378,Gm21411
,,Gm20760
,,Gm13140
,,Gm13149
ZNF34,ENSG00000196378,Zfp989
ZNF34,ENSG00000196378,Rex2
MYBPH,ENSG00000133055,Mybph
,,Gm13153
,,4933438K21Rik
,,Gm13160
,,Gm13142
,,Gm13162
GNA12,ENSG00000146535,Gna12
,,Vmn2r-ps18
ZNF34,ENSG00000196378,Zfp991
TMPRSS5,ENSG00000166682,Tmprss5
,,Gm13146
CARD11,ENSG00000198286,Card11
,,Gm13163
,,Mir6971
,,Mir6970
NELFE,ENSG00000204356,Nelfe
,,Gm13147
,,Gm13158
,,Gm37065
,,Gm13135
,,Gm13144
NADK,ENSG00000008130,Nadk
NHLH1,ENSG00000171786,Nhlh1
NCSTN,ENSG00000162736,Ncstn
BNIP3,ENSG00000176171,Bnip3
SDK2,ENSG00000069188,Sdk2
,,Gm56254
,,Gm56255
SDK1,ENSG00000146555,Sdk1
,,Gm45507
,,Gm18258
,,Gm9358
,,Gm45668
,,Gm45613
DPYSL4,ENSG00000151640,Dpysl4
COPA,ENSG00000122218,Copa
,,B930046K06Rik
SLC35E2B,ENSG00000189339,Slc35e2
,,Gm50492
,,1700063H04Rik
,,Gm19254
RIMKLB,ENSG00000166532,Rimklb
,,Gm4894
DRD2,ENSG00000149295,Drd2
,,Gm16023
,,Gm16024
CDK11A,ENSG00000008128,Cdk11b
CDK11B,ENSG00000248333,Cdk11b
ANKK1,ENSG00000170209,Ankk1
,,Rps27a-ps3
MFAP5,ENSG00000197614,Mfap5
TTC12,ENSG00000149292,Ttc12
,,1700025D23Rik
CFB,ENSG00000243649,Cfb
,,1700001J04Rik
,,1700092K14Rik
,,Gm11691
STK32C,ENSG00000165752,Stk32c
,,Gm11692
,,4932435O22Rik
,,Gm11689
RPL38,ENSG00000172809,Rpl38
,,Gm57029
,,Gm11149
,,Gm38164
,,Gm37756
PEX19,ENSG00000162735,Pex19
PROKR2,ENSG00000101292,Prokr2
,,Mir101c
,,Gm56441
,,Gm32390
,,Gm45328
,,Gm48401
LRRC27,ENSG00000148814,Lrrc27
,,Gm48407
,,Pate12
,,Pate11
INCA1,ENSG00000196388,Inca1
,,Gm27160
,,Pate9
AICDA,ENSG00000111732,Aicda
,,4921508D12Rik
,,Gm27218
,,Gm48431
,,Pate8
,,Gm14095
,,Mir7004
,,Pate14
,,1700026D11Rik
,,Gm16557
,,Gm8459
,,Gm6433
CRELD1,ENSG00000163703,Creld1
,,Gm43708
,,Gm43556
SALL4,ENSG00000101115,Sall4
,,Gm43557
,,Gm24131
,,Gm16036
,,Gm26970
VSIG10L2,ENSG00000283703,Vsig10l2
FOXK1,ENSG00000164916,Foxk1
,,Gm10171
DDX25,ENSG00000109832,Ddx25
DCAF8,ENSG00000132716,Dcaf8
PWWP2B,ENSG00000171813,Pwwp2b
,,Moxd2
MMP23B,ENSG00000189409,Mmp23
AP5Z1,ENSG00000242802,Ap5z1
,,Gm32486
JAKMIP3,ENSG00000188385,Jakmip3
,,Gm38276
,,Trbv1
,,Gm25214
PRSS58,ENSG00000258223,Prss58
ZFP64,ENSG00000020256,Zfp64
,,Prss59
MIB2,ENSG00000197530,Mib2
PUS3,ENSG00000110060,Pus3
,,Gm4744
HYLS1,ENSG00000198331,Hyls1
,,Gm29588
,,Muc2
,,1810009J06Rik
,,Gm14260
PATE2,ENSG00000196844,Pate2
,,Gm2663
,,Gm9873
,,Gm56443
TTYH2,ENSG00000141540,Ttyh2
,,Gm14258
ZNF446,ENSG00000083838,Zfp446
,,9430093N23Rik
,,Gm38015
,,Gm37878
,,Gm14250
,,4930529I22Rik
SLC12A6,ENSG00000140199,Slc12a6
,,Gm38294
,,Prss3b
,,Gm6762
,,Gm10105
PATE4,ENSG00000237353,Pate4
,,Gm20547
,,Trbv2
TRBV2,ENSG00000226660,Trbv3
PATE3,ENSG00000236027,Pate3
,,5830405F06Rik
PATE1,ENSG00000171053,Pate1
TRBV3-1,ENSG00000237702,Trbv4
KIF1C,ENSG00000129250,Kif1c
TRBV4-2,ENSG00000211745,Trbv5
TRBV4-1,ENSG00000211710,Trbv5
,,Pate10
SLC27A5,ENSG00000083807,Slc27a5
,,Trbv6
RADIL,ENSG00000157927,Radil
,,Pate7
,,Trbv7
,,Gm49885
,,Trbv8
,,Trbv9
,,Gm27235
,,Trbv10
,,Pate6
,,Trbv11
TRBV13,ENSG00000276405,Trbv12-1
PEA15,ENSG00000162734,Pea15a
TRBV10-2,ENSG00000229769,Trbv13-1
TRBV10-3,ENSG00000275791,Trbv13-1
TRBV10-1,ENSG00000211717,Trbv13-1
,,Mir6972
TRBV13,ENSG00000276405,Trbv12-2
C2,ENSG00000166278,C2
,,Gm36974
,,Pate5
TRBV10-2,ENSG00000229769,Trbv13-2
TRBV10-3,ENSG00000275791,Trbv13-2
TRBV10-1,ENSG00000211717,Trbv13-2
,,Trbv12-3
TRBV10-2,ENSG00000229769,Trbv13-3
TRBV10-3,ENSG00000275791,Trbv13-3
TRBV10-1,ENSG00000211717,Trbv13-3
,,Gm3428
TRBV11-1,ENSG00000211720,Trbv14
TRBV11-3,ENSG00000276597,Trbv14
TRBV12-4,ENSG00000276953,Trbv15
TRBV12-3,ENSG00000274752,Trbv15
,,Pate13
,,Trbv16
,,Gm27187
TRBV15,ENSG00000276819,Trbv17
,,Trbv18
,,Gm48348
TRBV19,ENSG00000211746,Trbv19
,,Gm5916
TRBV20OR9-2,ENSG00000205274,Trbv20
TRBV20-1,ENSG00000211747,Trbv20
,,Gm3434
,,Trbv21
,,Trbv22
TRBV23-1,ENSG00000211749,Trbv23
CASQ1,ENSG00000143318,Casq1
PIGY,ENSG00000255072,Pigyl
,,Trbv24
FNDC10,ENSG00000228594,Fndc10
,,Trbv25
TRBV23-1,ENSG00000211749,Trbv26
SSU72,ENSG00000160075,Ssu72
TRIM28,ENSG00000130726,Trim28
,,Gm2719
,,Gm18227
,,Trbv27
,,Rpl15-ps3
,,Trbv28
TRBV28,ENSG00000211753,Trbv29
ZNF627,ENSG00000198551,Zfp872
TRBV29-1,ENSG00000232869,Trbv30
PRSS1,ENSG00000204983,Try4
PRSS2,ENSG00000275896,Try4
PRSS3,ENSG00000010438,Try4
,,1810064F22Rik
,,Gm22573
,,1500002C15Rik
,,Gm18228
,,Gm18964
PRSS1,ENSG00000204983,Try5
PRSS2,ENSG00000275896,Try5
PRSS3,ENSG00000010438,Try5
,,Zfp809
ATAD3A,ENSG00000197785,Atad3a
,,Gm17224
VANGL2,ENSG00000162738,Vangl2
,,Gm49719
PRSS1,ENSG00000204983,Try10
PRSS2,ENSG00000275896,Try10
PRSS3,ENSG00000010438,Try10
,,Gm48478
TAGAP,ENSG00000164691,Tagap1
,,Zfp599
RNASET2,ENSG00000026297,Rnaset2b
,,Gm39307
PRSS1,ENSG00000204983,Prss3
PRSS2,ENSG00000275896,Prss3
PRSS3,ENSG00000010438,Prss3
,,Zfp810
PRSS1,ENSG00000204983,Prss1l
PRSS2,ENSG00000275896,Prss1l
PRSS3,ENSG00000010438,Prss1l
,,Gm48627
,,Gm18225
,,Gm10182
,,Gm38306
,,Gm6607
ANLN,ENSG00000011426,Anln
,,Gm5409
PRSS1,ENSG00000204983,Prss3l
PRSS2,ENSG00000275896,Prss3l
PRSS3,ENSG00000010438,Prss3l
,,Gm49721
RPS6KA2,ENSG00000071242,Rps6ka2
,,4930597O21Rik
GNG12,ENSG00000172380,Gng12
PAPOLB,ENSG00000218823,Papolb
,,Gm43037
CHMP2A,ENSG00000130724,Chmp2a
MMD2,ENSG00000136297,Mmd2
ZNF217,ENSG00000171940,Zfp217
,,Akp-ps1
,,Gm31274
WIPI2,ENSG00000157954,Wipi2
,,Gm25119
,,Gpr31a
TCP10L,ENSG00000242220,Tcp10a
,,Gm14270
,,Gm48646
,,Gm21985
,,Gm48652
RP9,ENSG00000164610,Rp9
,,Gm6345
UBE2M,ENSG00000130725,Ube2m
,,Slco6b1
EMC4,ENSG00000128463,Emc4
,,Gm36816
,,Gm15644
,,Gm29848
,,Gm25260
GADD45A,ENSG00000116717,Gadd45a
KATNBL1,ENSG00000134152,Katnbl1
SLC29A4,ENSG00000164638,Slc29a4
MATCAP2,ENSG00000164542,Matcap2
,,Atad3aos
,,Gm7135
,,E230016M11Rik
,,Gm18752
VWA1,ENSG00000179403,Vwa1
,,Or6k3
MZF1,ENSG00000099326,Mzf1
,,A430010J10Rik
TNRC18,ENSG00000182095,Tnrc18
,,Gm2976
,,Gm20257
,,Gm16165
,,Gm16164
,,Gm47181
,,Gm4956
,,Gm38825
TMEM88B,ENSG00000205116,Tmem88b
,,Gm13940
,,Gm8566
EMC7,ENSG00000134153,Emc7
,,Gm47180
,,Gm55808
MRPL20,ENSG00000242485,Mrpl20
,,Gm44052
,,Gm47179
,,Nlrp4g
SERBP1,ENSG00000142864,Serbp1
,,Gm45814
OR7G2,ENSG00000170923,Or7g20
,,Gm56444
CHRM5,ENSG00000184984,Chrm5
OR7G2,ENSG00000170923,Or7g21
BCAS1,ENSG00000064787,Bcas1
OR7G2,ENSG00000170923,Or7g22
,,Vmn1r85
,,Or7f1-ps1
OR7G2,ENSG00000170923,Or7g23
,,Gm45436
,,Gm4270
,,Or8c18
,,Vmn1r86
CCNL2,ENSG00000221978,Ccnl2
TENT5A,ENSG00000112773,Tent5a
ZSWIM9,ENSG00000185453,Zswim9
,,Mir6925
,,Gm12318
,,Gm56343
